asin,demand,constraint,submitted,confirmed,tr,received,week
EF2AC364B7,2.0,0.0,2.0,5.0,5.0,-0.0,w2
558F3A998B,2.0,3.0,-0.0,-0.0,1.0,-1.0,w2
9C5F607196,1.0,2.0,1.0,2.0,1.0,1.0,w2
BFFB4FF505,1.0,1.0,0.0,1.0,3.0,-2.0,w2
907432F1DA,2.0,1.0,4.0,8.0,5.0,3.0,w2
AC6BC78693,9.0,1.0,10.0,20.0,13.0,6.0,w2
6BF9D711DA,3.0,1.0,2.0,6.0,6.0,-0.0,w2
A999BBD88B,3.0,1.0,3.0,6.0,3.0,3.0,w2
C3C298FC87,4.0,1.0,4.0,7.0,5.0,2.0,w2
6AED17353B,3.0,1.0,4.0,7.0,4.0,3.0,w2
489A6EF9F8,2.0,1.0,1.0,2.0,3.0,-1.0,w2
E63D0AC8C1,6.0,2.0,4.0,8.0,6.0,3.0,w2
13FF711052,2.0,1.0,3.0,6.0,4.0,2.0,w2
960DC184B3,5.0,0.0,6.0,12.0,7.0,4.0,w2
83385D69D4,5.0,1.0,5.0,11.0,6.0,5.0,w2
892679E962,5.0,2.0,5.0,10.0,5.0,5.0,w2
168455D5F6,2.0,0.0,2.0,5.0,4.0,1.0,w2
213406B115,3.0,1.0,3.0,5.0,5.0,0.0,w2
A366F9B9C1,2.0,0.0,4.0,8.0,4.0,4.0,w2
080C257A06,3.0,1.0,8.0,17.0,9.0,8.0,w2
F2FBF0E559,5.0,0.0,5.0,10.0,6.0,4.0,w2
8EC5C16F5C,1.0,0.0,4.0,8.0,5.0,3.0,w2
4C870249B4,4.0,1.0,3.0,6.0,4.0,2.0,w2
960ADA3248,4.0,1.0,4.0,7.0,4.0,3.0,w2
1487B77462,6.0,4.0,4.0,9.0,5.0,4.0,w2
DF5C20C301,4.0,0.0,4.0,9.0,5.0,4.0,w2
64D68208BF,3.0,1.0,3.0,5.0,3.0,3.0,w2
E291D3D828,4.0,1.0,4.0,8.0,4.0,4.0,w2
EF7E5ED615,1.0,1.0,1.0,2.0,2.0,1.0,w2
D21AFDF4A9,3.0,1.0,4.0,8.0,4.0,4.0,w2
9813C82112,2.0,1.0,5.0,9.0,5.0,4.0,w2
B74E38EE16,5.0,0.0,6.0,12.0,6.0,7.0,w2
6696CDA8B2,5.0,1.0,4.0,8.0,5.0,3.0,w2
2CF7A4A989,2.0,0.0,2.0,5.0,3.0,2.0,w2
0A853D6340,4.0,1.0,3.0,7.0,4.0,3.0,w2
9A9C2A7990,6.0,0.0,6.0,12.0,9.0,4.0,w2
BD9AC8CA9E,1.0,0.0,1.0,2.0,1.0,0.0,w2
4319C7D404,5.0,3.0,3.0,5.0,4.0,2.0,w2
78B6722B31,10.0,0.0,11.0,22.0,11.0,10.0,w2
FE318B9DB0,4.0,2.0,5.0,9.0,5.0,4.0,w2
16A5920E38,2.0,0.0,5.0,11.0,9.0,2.0,w2
2863CBCD4D,6.0,2.0,6.0,11.0,6.0,5.0,w2
1868C004F5,2.0,2.0,1.0,2.0,2.0,0.0,w2
F13C634DE9,4.0,2.0,5.0,11.0,6.0,5.0,w2
8205BCB2D1,3.0,2.0,2.0,4.0,3.0,2.0,w2
2C81B12D99,2.0,0.0,2.0,3.0,2.0,1.0,w2
10768491CD,2.0,2.0,2.0,4.0,3.0,1.0,w2
0210C6ECD3,4.0,0.0,4.0,9.0,5.0,3.0,w2
00263470BA,7.0,1.0,7.0,14.0,7.0,7.0,w2
62664B7A12,3.0,1.0,5.0,9.0,6.0,4.0,w2
7B46AA08CA,6.0,1.0,7.0,14.0,10.0,3.0,w2
3DA3D13419,3.0,0.0,3.0,6.0,5.0,1.0,w2
FE633C0D79,4.0,2.0,4.0,7.0,5.0,2.0,w2
37F33AC325,2.0,1.0,3.0,6.0,4.0,1.0,w2
D304393F71,5.0,0.0,6.0,12.0,6.0,6.0,w2
4B44C42DA4,2.0,1.0,1.0,2.0,2.0,0.0,w2
4709E36DAE,3.0,0.0,3.0,7.0,6.0,2.0,w2
A0C5F89ACD,6.0,1.0,5.0,10.0,5.0,5.0,w2
EC155B7142,3.0,0.0,3.0,6.0,4.0,2.0,w2
1B072349A5,2.0,0.0,4.0,7.0,4.0,3.0,w2
FFC6D3BCF3,1.0,1.0,1.0,2.0,1.0,1.0,w2
DCC638575D,2.0,0.0,3.0,5.0,5.0,1.0,w2
0784516A23,3.0,2.0,1.0,2.0,1.0,1.0,w2
D6363D7E2F,6.0,0.0,8.0,15.0,9.0,6.0,w2
49D6462D6D,9.0,0.0,10.0,21.0,11.0,10.0,w2
34AE37C967,3.0,0.0,4.0,7.0,4.0,4.0,w2
548C12F992,4.0,1.0,4.0,8.0,4.0,3.0,w2
68F5AF4984,5.0,2.0,5.0,12.0,6.0,6.0,w2
036A39AC44,4.0,0.0,4.0,8.0,5.0,3.0,w2
5B18E6949A,6.0,1.0,6.0,11.0,10.0,2.0,w2
464E5150AC,2.0,1.0,2.0,5.0,4.0,2.0,w2
9B911BEC26,4.0,2.0,2.0,4.0,3.0,2.0,w2
4F714C491C,5.0,1.0,4.0,9.0,8.0,1.0,w2
DE6FC4E014,2.0,1.0,2.0,4.0,3.0,1.0,w2
15F563FF4F,4.0,1.0,5.0,10.0,6.0,5.0,w2
2629D19C10,2.0,0.0,2.0,5.0,3.0,2.0,w2
DC6D4503CF,2.0,3.0,1.0,2.0,3.0,-1.0,w2
3620153BFB,5.0,0.0,5.0,11.0,6.0,4.0,w2
6EFCBFBE51,6.0,1.0,6.0,12.0,8.0,5.0,w2
BDCEF7A29B,6.0,3.0,3.0,7.0,4.0,2.0,w2
050711B4B6,5.0,0.0,6.0,11.0,9.0,2.0,w2
C84CA113CB,1.0,1.0,1.0,1.0,2.0,-1.0,w2
865678A0D9,1.0,0.0,2.0,5.0,3.0,2.0,w2
032113475E,4.0,0.0,5.0,9.0,5.0,5.0,w2
D5CAFD08E4,4.0,0.0,6.0,12.0,6.0,5.0,w2
4CAC47D8AA,3.0,3.0,2.0,4.0,3.0,1.0,w2
4F6028656C,3.0,0.0,2.0,5.0,5.0,-0.0,w2
8AFA1BA7F5,6.0,1.0,8.0,16.0,10.0,6.0,w2
35BC90B226,5.0,2.0,4.0,8.0,4.0,4.0,w2
BAF4896BD4,3.0,1.0,2.0,3.0,3.0,0.0,w2
DAB16C7D25,4.0,0.0,5.0,11.0,6.0,5.0,w2
DD5CC328AC,5.0,1.0,4.0,8.0,7.0,2.0,w2
899E1DB8E9,7.0,1.0,7.0,15.0,10.0,5.0,w2
B84CF54520,7.0,0.0,8.0,17.0,9.0,8.0,w2
7B33D8EDC3,2.0,0.0,2.0,3.0,2.0,2.0,w2
5607C60FBC,2.0,0.0,3.0,6.0,5.0,1.0,w2
1656C21AF1,5.0,1.0,4.0,9.0,7.0,2.0,w2
5BA6315EDD,3.0,0.0,5.0,11.0,5.0,5.0,w2
EEA35F70CB,3.0,1.0,2.0,5.0,3.0,2.0,w2
AD7DD5C76D,2.0,1.0,2.0,4.0,4.0,1.0,w2
A0141E13B0,3.0,1.0,2.0,4.0,6.0,-2.0,w2
526D9CC754,7.0,0.0,9.0,18.0,10.0,8.0,w2
8764C94DBC,3.0,3.0,0.0,0.0,1.0,-1.0,w2
CE1FCBCDA1,8.0,1.0,9.0,17.0,9.0,8.0,w2
6B6E7A6BDD,7.0,1.0,7.0,14.0,7.0,7.0,w2
9F60FD826E,2.0,1.0,2.0,3.0,2.0,1.0,w2
348E7DE837,4.0,1.0,4.0,9.0,5.0,4.0,w2
141CD6839E,3.0,1.0,6.0,11.0,6.0,5.0,w2
BB3BB7D2F3,3.0,2.0,2.0,4.0,4.0,1.0,w2
CB06206B78,2.0,3.0,-0.0,-1.0,1.0,-1.0,w2
CA74AD1FE1,7.0,2.0,7.0,14.0,8.0,7.0,w2
0211088F1D,3.0,0.0,4.0,9.0,8.0,1.0,w2
B0C1E440D6,3.0,1.0,3.0,5.0,4.0,1.0,w2
CB79D9709B,3.0,0.0,3.0,6.0,4.0,2.0,w2
565AE0B55B,7.0,0.0,11.0,21.0,15.0,6.0,w2
766FBA164A,3.0,4.0,0.0,0.0,0.0,-0.0,w2
04AF3B11F5,3.0,0.0,3.0,7.0,4.0,3.0,w2
6703CCD91A,4.0,1.0,3.0,6.0,6.0,1.0,w2
7EDC767B20,4.0,2.0,4.0,7.0,4.0,4.0,w2
609A9F71DA,4.0,1.0,4.0,8.0,5.0,4.0,w2
65AC9B8715,2.0,3.0,2.0,8.0,5.0,3.0,w2
9FD60BC475,4.0,1.0,4.0,8.0,4.0,4.0,w2
540798E83C,5.0,0.0,5.0,9.0,6.0,4.0,w2
276784A5C0,2.0,0.0,2.0,4.0,2.0,2.0,w2
D31AE8775B,4.0,3.0,2.0,4.0,5.0,-1.0,w2
6F3BFDEB5A,3.0,1.0,3.0,7.0,5.0,2.0,w2
9C54066CA3,4.0,3.0,1.0,2.0,2.0,0.0,w2
374390C89A,5.0,0.0,4.0,9.0,5.0,4.0,w2
A7696AA6E1,2.0,1.0,1.0,2.0,2.0,0.0,w2
B2825FD869,5.0,1.0,6.0,13.0,7.0,6.0,w2
38B34E1CD0,2.0,2.0,1.0,2.0,2.0,0.0,w2
E6CAD363D5,3.0,1.0,4.0,7.0,4.0,3.0,w2
5C0A4F1947,2.0,0.0,3.0,5.0,5.0,-0.0,w2
392F659751,2.0,4.0,-1.0,-2.0,-0.0,-2.0,w2
B552604F27,5.0,0.0,6.0,14.0,8.0,7.0,w2
926E5E28A8,1.0,2.0,1.0,2.0,2.0,1.0,w2
A552F42125,5.0,0.0,5.0,11.0,6.0,6.0,w2
3F33732857,1.0,1.0,-0.0,-0.0,0.0,-0.0,w2
084DF2B218,2.0,0.0,2.0,5.0,2.0,2.0,w2
752F037804,8.0,0.0,9.0,17.0,10.0,9.0,w2
839F327657,4.0,1.0,5.0,11.0,6.0,5.0,w2
5599C0C94A,2.0,1.0,1.0,2.0,2.0,0.0,w2
998EABAB87,2.0,1.0,1.0,3.0,2.0,1.0,w2
A4CBDC2247,6.0,1.0,7.0,14.0,7.0,7.0,w2
A2D93829FB,3.0,0.0,4.0,7.0,4.0,3.0,w2
07AECB52F5,4.0,0.0,4.0,9.0,5.0,3.0,w2
A43DD4BDF2,7.0,0.0,12.0,23.0,14.0,10.0,w2
45C3D75638,6.0,1.0,6.0,13.0,11.0,2.0,w2
51CA96811B,4.0,2.0,4.0,8.0,5.0,4.0,w2
D0FAF28825,4.0,1.0,3.0,6.0,3.0,3.0,w2
AA0777DE72,2.0,0.0,2.0,4.0,4.0,-0.0,w2
BDF9CBCCB3,3.0,0.0,3.0,6.0,3.0,3.0,w2
357181A9CA,3.0,0.0,3.0,6.0,4.0,3.0,w2
4F184E6917,2.0,0.0,3.0,6.0,3.0,3.0,w2
F97809D494,4.0,0.0,5.0,10.0,5.0,5.0,w2
FBFA9E60C5,3.0,2.0,2.0,4.0,2.0,1.0,w2
AF0AE355A7,4.0,0.0,5.0,10.0,6.0,4.0,w2
401CEB429A,2.0,2.0,1.0,1.0,1.0,1.0,w2
48F14F0A65,5.0,0.0,6.0,11.0,6.0,6.0,w2
71B46AF83C,2.0,1.0,4.0,8.0,6.0,2.0,w2
F1C96B9244,4.0,0.0,5.0,11.0,5.0,5.0,w2
03FF715B59,5.0,0.0,6.0,11.0,6.0,5.0,w2
16749FEF05,9.0,0.0,9.0,19.0,10.0,9.0,w2
4F74D113F5,5.0,0.0,5.0,9.0,5.0,4.0,w2
049F152F62,5.0,0.0,5.0,9.0,5.0,4.0,w2
3A627FADA3,5.0,0.0,10.0,20.0,10.0,10.0,w2
5EE11CC754,5.0,2.0,4.0,8.0,4.0,3.0,w2
FE69FE3A73,6.0,1.0,6.0,12.0,6.0,6.0,w2
2B75C95FC7,10.0,0.0,10.0,21.0,11.0,10.0,w2
0F8DA1A351,8.0,1.0,8.0,16.0,8.0,8.0,w2
9CA6995446,5.0,1.0,5.0,11.0,6.0,5.0,w2
4E9D34B116,7.0,1.0,6.0,13.0,7.0,6.0,w2
ACB1AEBE4B,2.0,1.0,3.0,7.0,5.0,2.0,w2
C99824FBFC,4.0,1.0,3.0,7.0,6.0,1.0,w2
6C88F138BB,3.0,2.0,1.0,3.0,2.0,1.0,w2
F6922738AA,3.0,0.0,4.0,8.0,5.0,3.0,w2
59BC9E255A,5.0,0.0,9.0,17.0,10.0,8.0,w2
E5CC178F8E,2.0,2.0,2.0,4.0,3.0,1.0,w2
04C262FE5C,1.0,1.0,3.0,7.0,4.0,3.0,w2
1A047DC72E,6.0,0.0,7.0,13.0,7.0,6.0,w2
1B06481D87,6.0,2.0,5.0,10.0,7.0,3.0,w2
810DD70D02,6.0,1.0,12.0,24.0,12.0,12.0,w2
3FFC25FD8B,4.0,2.0,4.0,7.0,4.0,4.0,w2
43758AC9B8,7.0,1.0,6.0,11.0,6.0,5.0,w2
48687ACAFB,6.0,5.0,2.0,5.0,2.0,3.0,w2
33E317CAEA,5.0,1.0,4.0,8.0,4.0,4.0,w2
F5809DB3D6,2.0,0.0,2.0,4.0,5.0,-1.0,w2
E0830ABFB9,3.0,0.0,4.0,7.0,4.0,3.0,w2
2C44E352FE,4.0,3.0,1.0,3.0,3.0,0.0,w2
C1A0284C97,3.0,4.0,1.0,2.0,1.0,1.0,w2
AC700C8A21,3.0,0.0,3.0,5.0,3.0,2.0,w2
0CC9025DA3,5.0,1.0,4.0,9.0,5.0,4.0,w2
F8579D0A49,4.0,0.0,5.0,10.0,6.0,6.0,w2
E8B5EBD1F2,1.0,0.0,2.0,4.0,6.0,-2.0,w2
50178D93AE,2.0,0.0,2.0,4.0,2.0,2.0,w2
1D05A9ED34,2.0,1.0,2.0,4.0,2.0,2.0,w2
ED27C09881,5.0,0.0,6.0,11.0,6.0,5.0,w2
50AF3F3A5A,7.0,5.0,4.0,8.0,5.0,3.0,w2
7F72CD8196,3.0,1.0,6.0,13.0,8.0,5.0,w2
A4F4901EB1,2.0,1.0,2.0,3.0,2.0,1.0,w2
1E2696CFD9,1.0,0.0,1.0,3.0,3.0,0.0,w2
2168721905,3.0,0.0,3.0,7.0,6.0,1.0,w2
C9D75D9238,4.0,0.0,6.0,12.0,7.0,6.0,w2
85C9FC4077,5.0,0.0,6.0,12.0,9.0,3.0,w2
A4D08DFF4E,4.0,2.0,9.0,18.0,11.0,8.0,w2
1FBEE4F982,5.0,2.0,5.0,9.0,7.0,3.0,w2
2638AB8BC8,3.0,0.0,4.0,8.0,4.0,4.0,w2
CEB938A30A,3.0,1.0,2.0,4.0,2.0,2.0,w2
75E7DD29E4,6.0,0.0,7.0,14.0,8.0,7.0,w2
FC46BD814E,1.0,1.0,2.0,4.0,3.0,3.0,w2
5C601FB89D,2.0,0.0,3.0,5.0,4.0,1.0,w2
000F2F7052,9.0,1.0,9.0,18.0,9.0,8.0,w2
5492039E5B,4.0,1.0,3.0,6.0,4.0,3.0,w2
E95EFC4565,5.0,2.0,7.0,13.0,9.0,4.0,w2
2E82318138,4.0,1.0,4.0,8.0,6.0,2.0,w2
13E282E5E7,4.0,3.0,2.0,4.0,2.0,2.0,w2
A995AD1943,7.0,2.0,5.0,10.0,6.0,4.0,w2
3562E7E22F,4.0,1.0,4.0,8.0,6.0,2.0,w2
3AC850A8CF,7.0,1.0,6.0,13.0,7.0,5.0,w2
8BD7365A99,4.0,1.0,3.0,7.0,3.0,3.0,w2
501519A5C7,4.0,1.0,6.0,12.0,7.0,6.0,w2
1F41BA4AF8,4.0,0.0,4.0,8.0,5.0,3.0,w2
11BA0DF4F2,4.0,0.0,4.0,8.0,5.0,4.0,w2
F05A6A2A85,4.0,1.0,4.0,8.0,5.0,3.0,w2
563E0EBCC7,3.0,3.0,-1.0,-1.0,0.0,-1.0,w2
98AE14DE02,2.0,0.0,5.0,9.0,5.0,4.0,w2
2129D741EF,3.0,0.0,3.0,6.0,3.0,3.0,w2
E2BAF8FB06,2.0,1.0,1.0,2.0,4.0,-2.0,w2
5E55B8DF4C,6.0,2.0,6.0,12.0,7.0,4.0,w2
8EE6E7A312,2.0,1.0,2.0,4.0,2.0,2.0,w2
F53810DFC3,4.0,1.0,3.0,6.0,6.0,-0.0,w2
6284D09F93,3.0,2.0,1.0,2.0,1.0,1.0,w2
725872BC6C,4.0,0.0,5.0,11.0,6.0,5.0,w2
2B1C3A23F7,3.0,1.0,2.0,5.0,3.0,2.0,w2
FE6D4F055D,5.0,1.0,5.0,9.0,5.0,4.0,w2
527546F9CC,4.0,0.0,4.0,9.0,5.0,4.0,w2
043D027D79,5.0,1.0,4.0,8.0,5.0,4.0,w2
DCFE8FD6A1,5.0,1.0,5.0,10.0,6.0,5.0,w2
E7D26B91E0,3.0,1.0,2.0,5.0,3.0,2.0,w2
C4760FD2E3,3.0,1.0,2.0,5.0,3.0,1.0,w2
54EEF80FC7,4.0,1.0,5.0,10.0,6.0,4.0,w2
4760C53669,5.0,1.0,5.0,9.0,5.0,5.0,w2
4043E7587F,10.0,4.0,9.0,17.0,10.0,7.0,w2
3D3B831413,2.0,1.0,1.0,2.0,1.0,1.0,w2
411BF683C5,2.0,0.0,2.0,5.0,3.0,2.0,w2
A3D9B43C8D,5.0,0.0,5.0,11.0,6.0,5.0,w2
BDAAF31072,5.0,1.0,4.0,8.0,5.0,3.0,w2
F74269D721,5.0,0.0,5.0,9.0,6.0,3.0,w2
45AF07D9C4,2.0,0.0,2.0,5.0,6.0,-2.0,w2
F46B8BAA4B,5.0,1.0,4.0,8.0,6.0,3.0,w2
1788275A1C,4.0,0.0,4.0,8.0,4.0,4.0,w2
FE431DAF26,1.0,1.0,1.0,2.0,1.0,1.0,w2
79B6FDFDBF,3.0,3.0,-0.0,-1.0,0.0,-1.0,w2
546D8306C7,4.0,2.0,3.0,5.0,3.0,2.0,w2
600BA19F4A,3.0,0.0,3.0,6.0,3.0,3.0,w2
68C25ED4E0,4.0,2.0,2.0,4.0,2.0,2.0,w2
652FCC5D0C,3.0,1.0,3.0,5.0,3.0,3.0,w2
25A3E5AADC,7.0,1.0,9.0,19.0,10.0,9.0,w2
17A2A59681,12.0,1.0,15.0,29.0,16.0,13.0,w2
844163C5A6,4.0,2.0,2.0,4.0,3.0,1.0,w2
4A25B3B55B,8.0,1.0,8.0,16.0,8.0,8.0,w2
644D327981,2.0,1.0,1.0,2.0,2.0,1.0,w2
56FFB28C26,4.0,1.0,3.0,6.0,7.0,-1.0,w2
44F5590EA0,11.0,0.0,11.0,22.0,12.0,10.0,w2
4397E3BB50,7.0,0.0,8.0,16.0,8.0,8.0,w2
457B116220,2.0,0.0,4.0,8.0,5.0,3.0,w2
2F87B91F8B,6.0,3.0,4.0,8.0,5.0,2.0,w2
75A5C031DB,1.0,1.0,2.0,4.0,2.0,2.0,w2
2B3B5A1E74,7.0,1.0,8.0,16.0,9.0,6.0,w2
E861504B37,7.0,0.0,8.0,15.0,8.0,8.0,w2
E398F89DFE,5.0,0.0,6.0,12.0,7.0,6.0,w2
161572D32E,3.0,4.0,0.0,0.0,2.0,-1.0,w2
4FA0F7D506,5.0,0.0,5.0,10.0,5.0,5.0,w2
D39C1961B6,6.0,2.0,4.0,9.0,5.0,4.0,w2
0ADAE20B6C,6.0,1.0,6.0,13.0,9.0,4.0,w2
09CE6F21A5,5.0,0.0,6.0,11.0,7.0,5.0,w2
FE439C30CB,4.0,3.0,1.0,2.0,3.0,-1.0,w2
48FAD386EB,6.0,1.0,6.0,12.0,7.0,5.0,w2
76716BF8AA,6.0,1.0,5.0,11.0,7.0,3.0,w2
32507E9072,2.0,0.0,3.0,6.0,5.0,1.0,w2
D3D4D15E20,5.0,2.0,3.0,7.0,6.0,1.0,w2
087ED05EEB,3.0,3.0,1.0,1.0,1.0,0.0,w2
154B1541A5,4.0,2.0,3.0,7.0,5.0,2.0,w2
92D893C788,4.0,2.0,5.0,10.0,5.0,5.0,w2
BE96BCCC2E,6.0,3.0,4.0,7.0,4.0,3.0,w2
07ABF57C93,4.0,2.0,5.0,10.0,5.0,5.0,w2
2AD7F4E011,6.0,0.0,6.0,13.0,6.0,6.0,w2
45CECD7FAB,4.0,0.0,5.0,11.0,6.0,4.0,w2
86D5E30119,3.0,1.0,2.0,4.0,5.0,-2.0,w2
C93038456E,5.0,1.0,5.0,10.0,8.0,2.0,w2
2A3A306BFA,2.0,1.0,3.0,6.0,3.0,3.0,w2
9BE911B89E,2.0,1.0,1.0,2.0,2.0,0.0,w2
C4DB86F487,2.0,2.0,8.0,16.0,11.0,8.0,w2
C2A6BA6783,5.0,2.0,3.0,7.0,6.0,1.0,w2
2552923168,8.0,0.0,8.0,15.0,9.0,7.0,w2
B52AB64A20,8.0,2.0,7.0,13.0,8.0,5.0,w2
75C1F6779F,6.0,1.0,6.0,12.0,6.0,6.0,w2
3A0DB031D9,2.0,0.0,3.0,6.0,3.0,3.0,w2
8E4CE9FD88,4.0,2.0,5.0,10.0,7.0,3.0,w2
E65FA2B0B5,4.0,0.0,6.0,13.0,8.0,5.0,w2
6EFAF92359,2.0,5.0,-3.0,-6.0,-2.0,-3.0,w2
8A0BFD6EC2,7.0,0.0,7.0,15.0,8.0,7.0,w2
701668B655,1.0,2.0,-0.0,-0.0,1.0,2.0,w2
9C05A7DA76,2.0,1.0,3.0,6.0,3.0,3.0,w2
97D5DFF62E,3.0,1.0,4.0,8.0,4.0,4.0,w2
40D9D52A73,5.0,2.0,3.0,6.0,3.0,2.0,w2
CD773AB4D7,3.0,1.0,3.0,6.0,3.0,3.0,w2
648FDA050B,3.0,11.0,-7.0,-15.0,-7.0,-8.0,w2
D69DFF11AD,2.0,1.0,1.0,3.0,2.0,1.0,w2
D9BC77263C,3.0,1.0,5.0,11.0,6.0,5.0,w2
DDB5746C21,4.0,0.0,8.0,16.0,9.0,6.0,w2
011DC1BE22,2.0,1.0,3.0,6.0,3.0,3.0,w2
0CE3532177,1.0,1.0,1.0,3.0,2.0,1.0,w2
D8205BE61D,2.0,0.0,3.0,7.0,3.0,3.0,w2
52199F122E,3.0,3.0,2.0,3.0,2.0,1.0,w2
230CAA09CB,5.0,4.0,3.0,7.0,4.0,3.0,w2
DF18603CAE,4.0,1.0,3.0,6.0,3.0,2.0,w2
A7C64E709F,7.0,1.0,6.0,13.0,8.0,5.0,w2
33F181518C,10.0,1.0,9.0,18.0,9.0,9.0,w2
64BDF5D2B1,6.0,2.0,6.0,11.0,8.0,3.0,w2
E0D84BCFB4,4.0,1.0,4.0,8.0,4.0,3.0,w2
E085DD27D2,7.0,0.0,9.0,17.0,11.0,6.0,w2
2DC38A8CEC,1.0,1.0,3.0,5.0,4.0,1.0,w2
C1EE10906B,2.0,1.0,2.0,4.0,3.0,1.0,w2
672997999D,3.0,0.0,3.0,7.0,4.0,3.0,w2
7149CB78D3,4.0,1.0,7.0,14.0,7.0,7.0,w2
0B2AC99764,2.0,0.0,2.0,4.0,2.0,2.0,w2
10A8EEFB6A,3.0,1.0,3.0,6.0,5.0,1.0,w2
3905C642A3,2.0,0.0,3.0,6.0,4.0,2.0,w2
158F0A7D83,4.0,1.0,7.0,15.0,9.0,8.0,w2
0CDBFA3E58,2.0,0.0,2.0,4.0,4.0,0.0,w2
41D46A71B6,3.0,0.0,4.0,7.0,4.0,4.0,w2
3DBC33062D,2.0,1.0,4.0,8.0,5.0,3.0,w2
520DFA2A23,5.0,2.0,4.0,8.0,6.0,3.0,w2
A7EA190DAB,5.0,0.0,6.0,12.0,6.0,6.0,w2
1F29F7EC5C,3.0,0.0,5.0,9.0,5.0,4.0,w2
A7948C0960,9.0,1.0,10.0,19.0,12.0,7.0,w2
65D5D18051,3.0,0.0,4.0,7.0,5.0,2.0,w2
67B64B45C7,8.0,1.0,8.0,17.0,8.0,8.0,w2
4C7AAEAB6D,1.0,0.0,2.0,5.0,3.0,2.0,w2
EFCE1607DA,4.0,0.0,5.0,11.0,6.0,5.0,w2
32B9727520,6.0,1.0,7.0,13.0,7.0,6.0,w2
60EE27DD30,2.0,1.0,3.0,6.0,5.0,1.0,w2
1C337C2F40,3.0,2.0,1.0,2.0,3.0,-1.0,w2
49DAD108AA,3.0,1.0,3.0,5.0,4.0,2.0,w2
DE18DC4A3D,3.0,1.0,3.0,5.0,3.0,2.0,w2
84A30870E2,8.0,2.0,7.0,14.0,8.0,6.0,w2
A5A8FE5B89,2.0,1.0,6.0,13.0,7.0,6.0,w2
B8AC84D46A,5.0,1.0,5.0,10.0,6.0,4.0,w2
D1C34E15AB,3.0,1.0,4.0,8.0,5.0,3.0,w2
19C89E22AF,3.0,0.0,3.0,6.0,4.0,2.0,w2
7E4AE40572,4.0,0.0,4.0,9.0,8.0,0.0,w2
5742B003AB,6.0,1.0,7.0,14.0,8.0,6.0,w2
1CE02479E0,3.0,1.0,3.0,6.0,3.0,3.0,w2
A0EE27C7AF,3.0,0.0,3.0,7.0,4.0,3.0,w2
9DABC6789B,2.0,1.0,1.0,2.0,1.0,1.0,w2
FA7B81799B,3.0,1.0,2.0,4.0,2.0,2.0,w2
796B9AA6EF,4.0,4.0,1.0,1.0,1.0,-0.0,w2
DB21D3FBC1,4.0,0.0,4.0,8.0,5.0,3.0,w2
98C95018F6,6.0,0.0,7.0,13.0,7.0,6.0,w2
D34BD73021,2.0,2.0,2.0,3.0,2.0,1.0,w2
43E2CF5D2E,5.0,2.0,6.0,11.0,12.0,-1.0,w2
8E3780C0B0,3.0,1.0,2.0,4.0,3.0,1.0,w2
AB87CAAA2C,5.0,1.0,6.0,13.0,8.0,5.0,w2
86B4374257,5.0,0.0,6.0,12.0,7.0,5.0,w2
CC29474F7C,3.0,1.0,2.0,4.0,2.0,2.0,w2
31593FEFB0,3.0,1.0,3.0,7.0,4.0,3.0,w2
AB3A502BFD,5.0,1.0,6.0,12.0,6.0,6.0,w2
44D975BEE0,9.0,0.0,9.0,19.0,9.0,9.0,w2
3F40A85065,2.0,1.0,4.0,9.0,5.0,4.0,w2
B11C5CE65C,3.0,1.0,4.0,8.0,4.0,4.0,w2
3301445412,2.0,2.0,2.0,4.0,3.0,1.0,w2
D1366F5475,4.0,0.0,7.0,15.0,7.0,8.0,w2
258ACD32F5,3.0,1.0,2.0,3.0,3.0,1.0,w2
8B1BC796EF,7.0,2.0,6.0,12.0,6.0,5.0,w2
E398944272,3.0,1.0,3.0,6.0,4.0,3.0,w2
0ED92D572F,6.0,1.0,7.0,14.0,7.0,7.0,w2
5AC3D74561,4.0,1.0,4.0,8.0,6.0,2.0,w2
A84237EFD7,2.0,1.0,3.0,7.0,4.0,3.0,w2
19E2F50677,4.0,1.0,6.0,11.0,7.0,4.0,w2
8AD7162AB8,4.0,1.0,5.0,10.0,5.0,5.0,w2
FD0A386799,7.0,1.0,7.0,15.0,11.0,4.0,w2
45192808AB,2.0,0.0,3.0,6.0,4.0,2.0,w2
74F5B9BD71,3.0,0.0,2.0,4.0,3.0,1.0,w2
F7BCE0C933,3.0,3.0,1.0,2.0,2.0,0.0,w2
57739D97AE,4.0,0.0,3.0,7.0,4.0,3.0,w2
D545781147,2.0,0.0,7.0,15.0,8.0,7.0,w2
4E939F0F7D,2.0,1.0,2.0,4.0,3.0,0.0,w2
07F6241931,7.0,3.0,7.0,14.0,7.0,7.0,w2
888001FBEA,8.0,2.0,7.0,14.0,8.0,6.0,w2
7F990BF878,3.0,0.0,6.0,12.0,7.0,5.0,w2
3973DC152C,4.0,3.0,2.0,5.0,4.0,0.0,w2
CEE2F3DA3E,6.0,0.0,7.0,13.0,8.0,5.0,w2
0798C90B5C,2.0,1.0,1.0,2.0,3.0,-1.0,w2
D0EE18E624,3.0,0.0,4.0,7.0,5.0,3.0,w2
F6542AFDA6,4.0,1.0,4.0,8.0,8.0,1.0,w2
03E5D6C555,2.0,0.0,3.0,5.0,5.0,0.0,w2
