Week,Supplier,Material,No_of_Material,Machine,No_of_Product,Product,Customer_id,Product_Target,Delivery,Delayed_Delivery,Deli_Delay_Limit,Extra_Delay,Customer_Validity,High_Delay,Cust_Churn
Week2,S1,Met2,226,Mach1,226.0,P1,C5,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,238,Mach1,189.0,P3,C17,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,111,Mach1,111.0,P3,C10,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,436,Mach3,130.0,P3,C3,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,420,Mach1,349.0,P2,C6,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,492,Mach2,36.7,P1,C8,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,111,Mach1,111.0,P3,C5,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,345,Mach3,110.0,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,117,Mach2,19.1,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,98,Mach2,98.0,P3,C15,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,100,Mach2,49.800000000000004,P2,C10,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,498,Mach2,11.9,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,443,Mach1,322.0,P1,C16,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met2,212,Mach1,85.0,P2,C10,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,393,Mach1,204.0,P1,C16,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,464,Mach1,370.0,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,94,Mach1,94.0,P3,C16,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,254,Mach1,146.0,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,154,Mach3,154.0,P3,C15,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,431,Mach1,310.0,P1,C16,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,398,Mach1,90.0,P3,C10,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,245,Mach3,59.5,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,436,Mach1,350.0,P2,C4,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,202,Mach2,78.0,P3,C18,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,403,Mach2,23.0,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,303,Mach1,303.0,P1,C5,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,279,Mach3,279.0,P1,C2,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met3,143,Mach2,30.5,P1,C7,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,276,Mach1,225.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,110,Mach2,110.0,P3,C19,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,126,Mach3,37.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,66,Mach1,66.0,P2,C19,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,388,Mach3,85.0,P2,C10,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met1,366,Mach1,184.0,P3,C9,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,92,Mach2,22.400000000000002,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,448,Mach3,150.0,P2,C3,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,275,Mach3,63.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,256,Mach2,9.4,P1,C3,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,224,Mach1,185.0,P1,C5,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,205,Mach1,205.0,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,390,Mach2,30.1,P1,C17,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,378,Mach1,52.0,P1,C14,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,360,Mach1,54.0,P3,C3,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,369,Mach1,165.0,P1,C19,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,481,Mach1,326.0,P3,C3,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,484,Mach1,289.0,P1,C15,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met3,409,Mach2,49.400000000000006,P2,C11,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,371,Mach1,211.0,P2,C11,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,407,Mach3,136.0,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,121,Mach1,104.0,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,281,Mach2,67.2,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,58,Mach1,58.0,P2,C17,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,451,Mach1,383.0,P2,C10,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,79,Mach2,73.4,P2,C17,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,126,Mach1,126.0,P3,C6,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,118,Mach2,77.0,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,93,Mach1,93.0,P3,C19,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,74,Mach2,66.8,P2,C9,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,384,Mach3,136.5,P3,C1,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met2,305,Mach1,186.0,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,421,Mach1,384.0,P2,C5,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,284,Mach1,284.0,P2,C10,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,206,Mach1,206.0,P3,C3,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met1,192,Mach1,83.0,P2,C8,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,301,Mach2,30.6,P1,C9,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,395,Mach3,394.0,P1,C17,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,442,Mach2,16.2,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,98,Mach1,98.0,P2,C7,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,319,Mach2,26.0,P2,C4,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,116,Mach1,116.0,P2,C3,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,417,Mach1,339.0,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,228,Mach2,19.400000000000002,P2,C13,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,382,Mach2,23.6,P2,C16,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,487,Mach2,9.5,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,371,Mach3,144.0,P2,C3,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met1,454,Mach2,295.0,P3,C19,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,452,Mach1,266.0,P3,C4,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,331,Mach3,63.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,74,Mach1,74.0,P1,C15,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,416,Mach1,347.0,P3,C7,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,258,Mach2,36.4,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,334,Mach2,108.0,P3,C18,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,171,Mach3,112.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,94,Mach2,94.0,P3,C20,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,159,Mach3,149.5,P3,C6,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,89,Mach2,29.700000000000003,P1,C16,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,181,Mach2,22.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,183,Mach1,183.0,P1,C8,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,318,Mach2,56.2,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,78,Mach2,26.0,P1,C14,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,350,Mach1,121.0,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,260,Mach3,59.5,P3,C1,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,460,Mach3,196.0,P1,C1,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,351,Mach2,17.7,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met1,264,Mach1,73.0,P2,C20,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,417,Mach2,147.0,P3,C5,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,405,Mach2,35.800000000000004,P2,C15,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,320,Mach2,75.8,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,80,Mach3,80.0,P2,C20,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,491,Mach1,179.0,P3,C3,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,61,Mach2,24.6,P1,C16,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,146,Mach1,51.0,P2,C20,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,388,Mach3,200.0,P2,C7,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,448,Mach2,10.8,P2,C8,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,238,Mach2,17.0,P1,C4,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,167,Mach1,167.0,P3,C8,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met2,356,Mach3,95.0,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,68,Mach2,68.0,P2,C15,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,335,Mach1,170.0,P3,C7,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,420,Mach2,19.5,P1,C10,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,479,Mach1,286.0,P3,C18,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met1,426,Mach1,378.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,172,Mach1,104.0,P3,C18,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,159,Mach3,137.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,337,Mach1,73.0,P1,C1,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,119,Mach2,37.0,P1,C11,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,372,Mach3,128.0,P3,C16,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,436,Mach1,71.0,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,225,Mach3,79.0,P2,C16,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,169,Mach2,49.6,P2,C20,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,214,Mach1,214.0,P3,C17,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,134,Mach1,134.0,P2,C10,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,286,Mach2,10.200000000000001,P2,C14,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met2,99,Mach3,99.0,P2,C14,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,199,Mach1,199.0,P2,C13,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,120,Mach2,25.1,P1,C4,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,118,Mach3,118.0,P1,C2,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,333,Mach2,74.8,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,340,Mach1,266.0,P3,C5,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,354,Mach1,345.0,P3,C13,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,305,Mach1,162.0,P2,C11,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,363,Mach1,146.0,P3,C5,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,373,Mach2,70.8,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,86,Mach1,55.0,P2,C6,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met1,78,Mach2,34.6,P2,C9,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,342,Mach3,271.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,171,Mach1,106.0,P3,C3,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,392,Mach3,123.0,P3,C9,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,222,Mach2,11.4,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met1,370,Mach2,22.200000000000003,P2,C5,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,227,Mach3,70.0,P3,C5,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,456,Mach1,75.0,P3,C15,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,422,Mach3,77.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,358,Mach3,25.5,P3,C3,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,397,Mach1,101.0,P3,C4,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,238,Mach2,62.0,P3,C14,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,397,Mach1,382.0,P3,C12,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,55,Mach2,16.400000000000002,P1,C3,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met1,472,Mach1,177.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,246,Mach1,166.0,P1,C9,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,88,Mach2,88.0,P3,C16,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,133,Mach2,26.5,P1,C18,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,494,Mach2,301.0,P3,C2,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,263,Mach3,101.5,P3,C12,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,220,Mach2,27.400000000000002,P2,C11,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,479,Mach2,77.0,P2,C6,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,139,Mach3,92.0,P2,C13,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,276,Mach1,104.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,75,Mach1,75.0,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,65,Mach2,12.200000000000001,P2,C17,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,130,Mach1,96.0,P2,C2,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,446,Mach1,386.0,P3,C20,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met2,128,Mach2,128.0,P3,C10,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,219,Mach1,210.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,84,Mach1,84.0,P3,C10,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,216,Mach1,216.0,P2,C7,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,211,Mach1,116.0,P3,C8,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,237,Mach1,75.0,P1,C14,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,184,Mach1,100.0,P2,C15,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,389,Mach1,320.0,P1,C17,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,78,Mach2,27.200000000000003,P2,C20,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,223,Mach2,33.300000000000004,P1,C3,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,435,Mach1,106.0,P2,C16,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,417,Mach2,41.400000000000006,P2,C2,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,326,Mach3,301.0,P2,C14,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,159,Mach3,72.0,P3,C15,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,309,Mach3,245.0,P1,C1,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,490,Mach2,34.6,P2,C16,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,362,Mach1,139.0,P3,C10,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,486,Mach1,253.0,P1,C1,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,292,Mach1,90.0,P2,C4,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met1,236,Mach2,236.0,P3,C13,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,319,Mach1,83.0,P2,C6,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,262,Mach1,262.0,P2,C9,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,284,Mach1,194.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,384,Mach1,252.0,P3,C3,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met1,167,Mach1,167.0,P2,C7,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,143,Mach3,44.5,P3,C19,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,446,Mach3,209.0,P1,C17,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,447,Mach1,83.0,P2,C20,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,265,Mach2,243.0,P3,C1,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,187,Mach3,187.0,P2,C9,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,312,Mach3,80.0,P1,C17,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,97,Mach3,93.0,P3,C17,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,274,Mach2,274.0,P3,C7,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,433,Mach1,359.0,P1,C19,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,91,Mach2,40.6,P2,C5,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,138,Mach2,27.6,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,240,Mach2,39.400000000000006,P1,C5,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,222,Mach2,222.0,P3,C10,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,462,Mach2,54.800000000000004,P2,C10,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,81,Mach1,81.0,P3,C11,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,70,Mach1,70.0,P1,C17,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,231,Mach1,59.0,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,202,Mach1,202.0,P2,C5,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,458,Mach1,363.0,P2,C4,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,210,Mach1,210.0,P1,C14,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,444,Mach3,88.0,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,279,Mach1,89.0,P3,C10,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,112,Mach1,112.0,P1,C6,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,408,Mach3,77.0,P1,C7,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,97,Mach1,97.0,P1,C10,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,286,Mach2,77.0,P3,C6,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,295,Mach1,295.0,P3,C4,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,432,Mach2,78.2,P2,C13,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,299,Mach3,118.0,P2,C6,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,356,Mach3,356.0,P2,C6,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,216,Mach2,34.7,P1,C11,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,366,Mach1,121.0,P2,C17,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,362,Mach1,319.0,P2,C10,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,409,Mach2,13.8,P2,C4,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,248,Mach1,248.0,P1,C14,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met2,481,Mach1,173.0,P2,C15,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,164,Mach1,69.0,P3,C9,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,184,Mach3,32.0,P3,C7,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,198,Mach1,198.0,P1,C9,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,205,Mach2,7.9,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,373,Mach2,20.5,P1,C17,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,463,Mach2,16.900000000000002,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,474,Mach1,235.0,P2,C9,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,230,Mach1,230.0,P1,C1,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,393,Mach2,28.200000000000003,P1,C20,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,448,Mach1,202.0,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,162,Mach2,27.0,P1,C14,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met2,254,Mach2,23.5,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,67,Mach3,67.0,P3,C8,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,315,Mach2,25.900000000000002,P1,C10,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,86,Mach2,15.4,P2,C14,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,160,Mach1,103.0,P2,C10,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met2,281,Mach1,281.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,288,Mach2,15.200000000000001,P2,C11,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,286,Mach3,108.5,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,235,Mach1,112.0,P3,C19,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,63,Mach1,63.0,P1,C5,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,298,Mach1,298.0,P3,C17,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,433,Mach2,200.0,P3,C7,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,321,Mach2,43.800000000000004,P2,C19,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,137,Mach1,137.0,P3,C9,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,345,Mach1,231.0,P1,C1,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,370,Mach2,225.0,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,325,Mach2,31.400000000000002,P2,C3,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,211,Mach1,82.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,150,Mach1,150.0,P1,C10,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,444,Mach1,82.0,P2,C15,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,196,Mach2,18.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,175,Mach3,136.5,P3,C9,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,357,Mach1,316.0,P3,C12,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,125,Mach3,125.0,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,134,Mach3,121.0,P2,C20,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,53,Mach2,53.0,P3,C19,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,189,Mach1,189.0,P2,C20,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,439,Mach1,380.0,P3,C19,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,155,Mach2,39.800000000000004,P1,C13,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,161,Mach2,30.400000000000002,P2,C17,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,448,Mach1,193.0,P2,C11,200.0,No,Yes,2,10,Not_Existing,True,True
